date,rolling_logloss_static_w60,rolling_logloss_adaptive_w60
2018-08-20,1.9077241505539388,1.169501571277098
2018-08-21,1.872179382950628,1.1473678137271826
2018-08-22,1.872467574569129,1.1314950339213832
2018-08-23,1.876228774530255,1.1135984152622433
2018-08-24,1.9095154985876364,1.1315684722128585
2018-08-27,1.913004669074001,1.1504755012356054
2018-08-28,1.9262372004020327,1.1860026228164455
2018-08-29,1.9051427608465117,1.2341754854480482
2018-08-30,1.900378725087682,1.244838838778959
2018-08-31,1.9072204401233175,1.3211697117456889
2018-09-04,1.913311436348225,1.7634600199246269
2018-09-05,1.930255414776699,1.7914998017926314
2018-09-06,1.9374084420221238,1.8482787611599274
2018-09-07,1.9307451191792488,1.8287984853709047
2018-09-10,1.9019939842670925,1.8096807408366706
2018-09-11,1.4418133087574954,1.734776763748657
2018-09-12,1.4730100117058553,1.700599745362918
2018-09-13,1.4685722120733893,1.7034233812288853
2018-09-14,1.4520742272645286,1.688634994645537
2018-09-17,1.4176637863329506,1.6644988318982539
2018-09-18,1.4152070314714884,1.6490890063201062
2018-09-19,1.4133601253658168,1.6323133794914073
2018-09-20,1.3994592481385304,1.6324008687561762
2018-09-21,1.4024979407517628,1.6387117662671349
2018-09-24,1.4103042563104082,1.6519322769190836
2018-09-25,1.416747956648853,1.6188200745261576
2018-09-26,1.4164769479676569,1.6489126210488305
2018-09-27,1.4124256518640732,1.6430289771699038
2018-09-28,1.427311790438295,1.6373362887344256
2018-10-01,1.4776069767761746,1.6412561535649322
2018-10-02,1.5103755243823718,1.6746660477463222
2018-10-03,1.5076668755574087,1.6935510221586436
2018-10-04,1.544287285179679,1.7511387655408508
2018-10-05,1.5154079330385775,2.1805839834713585
2018-10-08,1.4296163584250199,2.106152181493782
2018-10-09,1.431903043783578,2.1057004826641523
2018-10-10,1.3799582957173837,2.059302344705924
2018-10-11,1.3359740068904629,2.0037656028696706
2018-10-12,1.3359740068904629,1.9642393034616539
2018-10-15,1.3025993318814175,1.988468230826911
2018-10-16,1.3159456292939562,2.0311255591877537
2018-10-17,1.321604081632562,2.015713793707763
2018-10-18,1.283792689277256,2.0335544839027864
2018-10-19,1.331190218314944,1.9577444866611249
2018-10-22,1.3132463286157885,1.9405099238689492
2018-10-23,1.280379307064805,1.9754256860058794
2018-10-24,1.302034023466976,1.9967525229814054
2018-10-25,1.3014408410485976,1.998838575363972
2018-10-26,1.3315333875712705,1.9963494872214333
2018-10-29,1.320824996775584,2.0028527811543895
2018-10-30,1.3227240677647376,2.0045827277157504
2018-10-31,1.3243965339953088,2.0046662700794595
2018-11-01,1.3799332758315621,1.9707182379584423
2018-11-02,1.3848145573203767,1.9746640580146086
2018-11-05,0.9857784942573864,1.9050909368496816
2018-11-06,0.9456460674465386,1.9076167684851348
2018-11-07,0.925611936181266,1.8514951713186936
2018-11-08,0.9396601456299208,1.869258879082779
2018-11-09,0.9921879302161667,1.8636322713522209
2018-11-12,1.015568324600685,1.8692401419625744
2018-11-13,0.9981130080293424,1.901065850377315
2018-11-14,0.9935045284984482,1.901833249352322
2018-11-15,1.0107815387091172,1.9002089937498101
2018-11-16,1.0225463088147402,1.9001254513861008
2018-11-19,1.0208782511721237,1.9272038744621824
2018-11-20,1.0490077471005237,1.9102494303086133
2018-11-21,1.0468771909086922,1.8559478213415883
2018-11-23,1.0209306212595477,1.7910841497064112
2018-11-26,1.0398981882715377,1.8119635325146675
