date,feature,detectors,drift_index,severity_feature,severity_score,KS_stat,KS_ratio,PSI_value,PSI_ratio,PH_stat,PH_ratio,cooldown_blocked
2020-02-04,Mom_Sum_20,KS|PSI,1.0,3.6682768741592273,2.2009661244955363,0.30375198728139907,2.336553748318454,1.455930546514159,7.279652732570795,0.0,0.0,1
2020-02-05,Mom_Sum_20,KS|PSI,1.0,3.6682768741592273,2.2065566021905427,0.30375198728139907,2.336553748318454,1.455930546514159,7.279652732570795,0.0698809711875793,0.01397619423751586,1
2020-02-06,Mom_Sum_20,KS|PSI,1.0,3.6682768741592273,2.2078312696267637,0.30375198728139907,2.336553748318454,1.4625967746761428,7.3129838733807135,0.08581431414034191,0.017162862828068382,1
2020-02-07,Mom_Sum_20,KS|PSI,1.0,3.629815335697689,2.1881120276092805,0.29375198728139906,2.2596306713953775,1.4610034460033028,7.305017230016514,0.12778532738333737,0.025557065476667473,1
2020-02-10,Mom_Sum_20,KS|PSI,1.0,3.629815335697689,2.1875860288073055,0.29375198728139906,2.2596306713953775,1.4571111735512252,7.285555867756126,0.12121034235864947,0.024242068471729893,0
2020-02-11,Mom_Sum_20,KS|PSI,1.0,3.5778402837226366,2.146704170233582,0.2802384737678856,2.1556805674452737,1.4158310337698305,7.0791551688491525,0.0,0.0,1
2020-02-12,Mom_Sum_20,KS|PSI,1.0,3.5778402837226366,2.1469664662554284,0.2802384737678856,2.1556805674452737,1.4116948580221795,7.058474290110897,0.0032787002730795267,0.0006557400546159054,1
2020-02-13,Mom_Sum_20,KS|PSI,1.0,3.5778402837226366,2.15524958808539,0.2802384737678856,2.1556805674452737,1.4116948580221795,7.058474290110897,0.10681772314759952,0.021363544629519903,1
2020-02-14,Mom_Sum_20,KS|PSI,1.0,3.5743548978843096,2.15647217784382,0.2793322734499205,2.148709795768619,1.4116948580221795,7.058474290110897,0.14824048891542918,0.029648097783085837,1
2020-02-18,Mom_Sum_20,KS|PSI,1.0,3.5743548978843096,2.1669118386915223,0.2793322734499205,2.148709795768619,1.4135912199805467,7.067956099902733,0.2787362495117088,0.055747249902341756,0
2020-02-19,Mom_Sum_20,KS|PSI,1.0,3.5743548978843096,2.1446129387305857,0.2793322734499205,2.148709795768619,1.4178762438610881,7.08938121930544,0.0,0.0,1
2020-02-20,Mom_Sum_20,KS|PSI,1.0,3.5743548978843096,2.1453947225735046,0.2793322734499205,2.148709795768619,1.4056842433432977,7.028421216716488,0.00977229803648516,0.001954459607297032,1
2020-02-21,Mom_Sum_20,KS|PSI,1.0,3.5358933594227713,2.1268255562271063,0.2693322734499205,2.071786718845542,1.3817856662891317,6.908928331445658,0.06611925716804634,0.013223851433609268,1
2020-02-24,Mom_Sum_20,KS|PSI,1.0,3.522991317108964,2.1328788447888067,0.26597774244833067,2.045982634217928,1.3693488863438044,6.846744431719022,0.23855068154285153,0.04771013630857031,0
2020-02-25,Ret_Vol_20,KS|PSI,1.0,3.4215482450776564,2.0529289470465937,0.23960254372019074,1.8430964901553133,1.694188113578714,8.47094056789357,0.0,0.0,1
2020-02-26,Ret_Vol_20,KS|PSI,1.0,3.3832701479760305,2.036291048994214,0.22965023847376792,1.7665402959520609,1.6601416884773765,8.300708442386883,0.07911200260744711,0.01582240052148942,1
