date,rolling_logloss_static_w60,rolling_logloss_adaptive_w60
2019-12-26,0.7894792654334172,0.8651359083706568
2019-12-27,0.7879584542423316,0.8708708443995212
2019-12-30,0.7873047756897767,0.8687515914747671
2019-12-31,0.7949226070307963,0.8658136041024672
2020-01-02,0.7915977843571909,0.8693294087394737
2020-01-03,0.7935339748865583,0.86953021438141
2020-01-06,0.7917887923184078,0.8665542964814354
2020-01-07,0.7947113404430388,0.8665542964814354
2020-01-08,0.8004998269088903,0.8649097710229849
2020-01-09,0.7929183270516289,0.8631798244616242
2020-01-10,0.7948959527816509,0.8542103065006822
2020-01-13,0.7902721932435743,0.8584399818469505
2020-01-14,0.7971879241112861,0.8513276067376929
2020-01-15,0.7998337305958843,0.851233709775722
2020-01-16,0.809905663376773,0.8452745139021843
2020-01-17,0.8042411996164006,0.8439404687742921
2020-01-21,0.8025500419469862,0.8450103547349431
2020-01-22,0.8057342958930315,0.8352499074541316
2020-01-23,0.7964073660941078,0.8328890655030812
2020-01-24,0.8003292675430155,0.841402825899181
2020-01-27,0.7953166983093634,0.81985668751403
2020-01-28,0.7980201052199358,0.8278344960495544
2020-01-29,0.7977767918962501,0.8087061310684772
2020-01-30,0.7940844207304628,0.7890903955361768
2020-01-31,0.7948464582194311,0.7989811925417911
2020-02-03,0.795241733663053,0.7845343479649447
2020-02-04,0.7955290971036281,0.7681129545755929
2020-02-05,0.787629346194546,0.7481683962115208
2020-02-06,0.7898799509246117,0.7585373319601334
2020-02-07,0.784155393723275,0.7413770083404475
2020-02-10,0.7773494026210329,0.7210011885087996
2020-02-11,0.7707877315122234,0.6995018009724419
2020-02-12,0.7648285356386856,0.6821819865024867
2020-02-13,0.7599184937170796,0.6622037240487352
2020-02-14,0.7613009784334255,0.6563541086683335
2020-02-18,0.7694369254993135,0.6445583423353153
2020-02-19,0.7680100296205971,0.6397636411277856
2020-02-20,0.7615823216070639,0.6480255075603847
2020-02-21,0.7570573758065512,0.6560975689440594
2020-02-24,0.7539371834384154,0.6605748002354108
2020-02-25,0.7494199361214383,0.6666117189739833
2020-02-26,0.7550458344963042,0.6643506212214307
2020-02-27,0.7579699791214074,0.6628458404435624
2020-02-28,0.7566621188640492,0.6602213832360082
2020-03-02,0.7583406851240798,0.6669251101390746
2020-03-03,0.7560221384163678,0.6635714736276539
2020-03-04,0.7517565821807478,0.6706424337519461
2020-03-05,0.7547347786598041,0.6731434453282082
2020-03-06,0.7614068404699332,0.6752626982529624
2020-03-09,0.753944049006619,0.6757986501135379
2020-03-10,0.7482392788985084,0.6847681680744799
2020-03-11,0.7453388996655207,0.6917382369725732
2020-03-12,0.7390506624798295,0.6933091126100096
2020-03-13,0.7356652510727675,0.7021012371664084
2020-03-16,0.7376879320228387,0.693444414375452
2020-03-17,0.7345750002371164,0.7031911816548516
